hex,reg_number,flag,lat,lng,alt,dir,speed,v_speed,squawk,flight_number,flight_icao,flight_iata,dep_icao,dep_iata,arr_icao,arr_iata,airline_icao,airline_iata,aircraft_icao,updated,status
47038B,HA-BIX,HU,47.082748,18.931767,883,12,137,2.9,7000,,,,,,,,,,P200,1686815256,en-route
470BEB,HA-ENJ,HU,47.195404,21.516232,883,18,137,2,7022,,,,,,,,,,P208,1686815252,en-route
470BEC,HA-ENK,HU,47.364624,21.627274,457,336,175,-2.9,7030,,,,LHDC,DEB,,,,,P208,1686815246,en-route
471E16,HA-LKG,CZ,36.192123,26.820087,6751,160,672,-8.5,7072,5084,TVL5084,7O5084,LHBP,BUD,LGKP,AOK,TVS,7O,B738,1686815251,en-route
471EFB,HA-LTB,HU,46.174328,10.372467,9022,235,774,-13,1000,3KX,WZZ3KX,W65620,LKPR,PRG,LIMC,MXP,WZZ,W6,A321,1686815256,en-route
471EFC,HA-LTC,HU,52.045761,19.534988,10759,162,814,-4.2,3710,9559,WZZ9559,W65078,ESKN,NYO,EPKK,KRK,WZZ,W6,A321,1686815254,en-route
471EFD,HA-LTD,HU,52.311584,4.409027,11285,98,859,0,2151,2,WZZ2,W61802,EGGW,LTN,EPWR,WRO,WZZ,W6,A321,1686815256,en-route
471F00,HA-LTG,HU,46.469563,10.254364,10660,117,879,0.3,0262,725,WZZ725,W67764,EDSB,FKB,LWSK,SKP,WZZ,W6,A321,1686815255,en-route
471F2F,HA-LVB,HU,46.717873,17.643906,10363,274,711,0,7767,41,WMT41,W43131,LROP,OTP,LIME,BGY,WZZ,W4,A21N,1686815255,en-route
471F32,HA-LVE,HU,44.927216,8.908735,11285,231,805,0,1336,7793,WZZ7793,W61613,EPGD,GDN,LEMG,AGP,WZZ,W6,A21N,1686815256,en-route
471F34,HA-LVG,HU,45.005997,25.851091,11582,323,764,0,1000,96QQ,WZZ96QQ,W61562,LBBG,BOJ,EPWA,WAW,WZZ,W6,A21N,1686815256,en-route
471F37,HA-LVJ,HU,36.530193,23.595184,10675,128,877,0,0446,6365,WZZ6365,W66365,LIMC,MXP,HESX,SPX,WZZ,W6,A21N,1686815255,en-route
471F3D,HA-LVP,HU,46.985455,15.817284,7292,22,853,-13.7,1000,987,WMT987,W42872,LIRN,NAP,LOWW,VIE,WZZ,W4,A21N,1686815255,en-route
471F44,HA-LVW,HU,37.929668,23.928192,0,337,27,0,7413,33CZ,WZZ33CZ,W64562,LGAV,ATH,LCLK,LCA,WZZ,W6,A21N,1686815256,en-route
471F5C,HA-LWU,HU,41.434708,0.928157,8938,97,916,4.9,5312,6768,WMT6768,W43192,LEZG,ZAZ,LROP,OTP,WZZ,W4,A320,1686815253,en-route
471F5D,HA-LWV,HU,51.160351,15.222015,11285,107,853,0,7662,37FK,WZZ37FK,W61092,EDLW,DTM,EPKT,KTW,WZZ,W6,A320,1686815256,en-route
471F61,HA-LWZ,HU,47.252056,20.273861,11582,6,870,0,5475,1319,WZZ1319,W61580,LYPG,TGD,EPWA,WAW,WZZ,W6,A320,1686815254,en-route
471F63,HA-LXB,HU,51.874519,-0.378399,0,253,25,0,3402,77,WZZ77,W61602,EGGW,LTN,EPGD,GDN,WZZ,W6,A321,1686815246,en-route
471F65,HA-LXD,HU,50.713821,9.505005,10660,74,833,0,1000,1EA,WZZ1EA,W61642,EHEH,EIN,EPGD,GDN,WZZ,W6,A321,1686815256,en-route
471F66,HA-LXE,HU,41.301739,2.076309,0,42,0,0,1103,9,WZZ9,W61475,EPWA,WAW,LEBL,BCN,WZZ,W6,A321,1686815254,landed
471F67,HA-LXF,HU,47.975155,10.450745,2926,152,461,15,1000,1284,WZZ0,W63716,EDJA,FMM,LRTM,TGM,WZZ,W6,A321,1686815255,en-route
471F69,HA-LXH,HU,46.929405,19.722219,160,122,244,-3.9,4233,701,WZZ701,W62362,LIBD,BRI,LHBP,BUD,WZZ,W6*,A321,1686815253,en-route
471F70,HA-LXO,HU,35.650681,30.243668,10980,313,753,0,7345,843,WZZ843,W64262,LCLK,LCA,LYBE,BEG,WZZ,W6,A321,1686815253,en-route
471F71,HA-LXP,HU,43.66111,17.429417,11269,67,864,0,1201,276,WMT276,W43676,LIRA,CIA,LRIA,IAS,WZZ,W4,A321,1686815255,en-route
471F76,HA-LXU,HU,52.031616,1.27037,7216,75,803,6.5,0511,634,WZZ634,W65002,EGGW,LTN,EPKK,KRK,WZZ,W6,A321,1686815256,en-route
471F81,HA-LYF,HU,41.164745,2.544271,5554,61,729,9.1,5524,35,WZZ35,W68064,LEBL,BCN,EYVI,VNO,WZZ,W6,A320,1686815255,en-route
471F83,HA-LYH,HU,47.718044,8.305101,11269,107,879,0,1000,811,WMT811,W43628,LFOB,BVA,LRSV,SCV,WZZ,W4,A320,1686815257,en-route
471F87,HA-LYL,HU,50.47636,8.677937,11277,138,887,-0.3,1000,846,WZZ846,W67862,EHEH,EIN,LHDC,DEB,WZZ,W6,A320,1686815257,en-route
471F88,HA-LYM,HU,48.966854,16.404539,11887,106,874,0.3,7701,914,WMT914,W44691,EDLW,DTM,LRSV,SCV,WZZ,W4,A320,1686815255,en-route
471F8C,HA-LYQ,HU,48.86911,3.833947,8267,114,840,6.8,1000,2108,WMT2108,W43052,LFOB,BVA,LROP,OTP,WZZ,W4,A320,1686815257,en-route
471F9A,HA-LZE,HU,48.318195,15.273598,11269,115,857,0.3,7704,6CP,WMT6CP,W43092,EDLW,DTM,LROP,OTP,WZZ,W4,A21N,1686815256,en-route
471F9E,HA-LZI,HU,50.972187,2.821426,10271,107,864,6.2,0546,96,WZZ96,W63302,EGGW,LTN,LRCL,CLJ,WZZ,W6,A21N,1686815256,en-route
471F9F,HA-LZJ,HU,29.076714,-12.603903,11277,228,761,0.3,4031,5TK,WMT5TK,W48283,LIRF,FCO,GCTS,TFS,WZZ,W4,A21N,1686815255,en-route
471FA2,HA-LZM,HU,38.45713,28.744873,11285,144,857,0,4231,795,WZZ795,W62451,LHBP,BUD,LCLK,LCA,WZZ,W6,A21N,1686815254,en-route
471FA4,HA-LZO,HU,46.649532,15.401047,10652,58,900,0,1000,3TC,WZZ3TC,W62334,LIMC,MXP,LHBP,BUD,WZZ,W6,A21N,1686815255,en-route
471FA6,HA-LZQ,HU,48.52977,4.20389,10363,311,759,0,5253,1991,WZZ1991,W64460,LCLK,LCA,EGGW,LTN,WZZ,W6,A21N,1686815256,en-route
471FAB,HA-LZV,HU,36.034458,29.464163,10972,322,761,0,5273,406,WZZ406,W64428,LLBG,TLV,LBSF,SOF,WZZ,W6,A21N,1686815256,en-route
472FD3,HA-SCX,HU,50.13945,5.923149,4732,143,625,-11.4,3430,550,VTB550,,EGKB,BQH,ELLX,LUX,VTB,,C55B,1686815256,en-route
47340B,HA-LPK,HU,45.168568,21.609505,10972,219,727,0,4555,403,WMT403,,LRCL,CLJ,LATI,TIA,WZZ,W6*,A320,1686815255,en-route
47340C,HA-LPL,HU,48.314194,8.386255,6164,176,768,9.1,6747,7613,WZZ7613,W63780,EDSB,FKB,BKPR,PRN,WZZ,W6,A320,1686815255,en-route
477F89,23,HU,47.082687,20.232834,373,327,151,-3.9,3121,,,,,,,,HUF,,Z42,1686815219,en-route
477FB5,21,HU,47.100815,20.482841,1043,91,188,0.3,3121,,,,,,,,HUF,,Z42,1686815252,en-route
47875C,LN-DYR,NO,66.57486,14.649313,11277,21,853,0,1275,318,NOZ318,DY318,ENGM,OSL,ENTC,TOS,NOZ,DY,B738,1686815253,en-route
4791DD,LN-NIP,NO,40.403851,-0.140138,10126,193,788,-9.1,3531,9CQ,NOZ9CQ,DY1790,ENGM,OSL,LEAL,ALC,NOZ,DY,B738,1686815255,en-route
47921C,LN-NIO,NO,53.7393,8.317377,10972,228,857,-0.3,0765,56V,NSZ56V,D83656,EKCH,CPH,LEBL,BCN,NOZ,D8,B738,1686815255,en-route
4792DB,LN-NIK,NO,56.151215,8.876352,11582,196,866,-0.3,3522,62H,NOZ62H,DY1602,ENGM,OSL,LSGG,GVA,NOZ,DY,B738,1686815255,en-route
4794F2,LN-NIG,NO,40.751495,28.873291,11277,167,863,0,5215,2VP,NOZ2VP,DY1260,ENGM,OSL,LTAI,AYT,NOZ,DY,B738,1686815255,en-route
47A097,LN-NGZ,NO,53.177719,5.445452,11582,201,842,-0.3,3523,1494,NOZ1494,DY1494,ENGM,OSL,LFPG,CDG,NOZ,DY,B738,1686815256,en-route
47A531,LN-NGS,NO,38.534317,-3.640057,11277,210,813,0,0746,8AG,NOZ8AG,DY1800,ENGM,OSL,LEMG,AGP,NOZ,DY,B738,1686815253,en-route
47A743,LN-NGM,NO,50.425827,17.21413,10668,159,833,0,4505,6YV,NOZ6YV,DY1896,ENGM,OSL,LGSA,CHQ,NOZ,DY,B738,1686815255,en-route
47A7A8,LN-NGK,NO,57.025608,8.49314,10972,206,842,0,0756,4CW,NOZ4CW,DY1740,ENGM,OSL,LEBL,BCN,NOZ,DY,B738,1686815257,en-route
47BA0D,LN-RGO,SE,38.428207,-0.311677,1630,186,507,-5.5,0741,35K,SAS35K,SK1853,ESSA,ARN,LEAL,ALC,SAS,SK,A20N,1686815253,en-route
47BA78,LN-RGM,SE,43.665905,7.219774,0,315,20,0,0654,4705,SAS4705,SK4705,ENGM,OSL,LFMN,NCE,SAS,SK,A20N,1686815256,en-route
47BB0A,LN-RGL,SE,55.518448,7.454889,11590,206,874,0,0735,98W,SAS98W,SK4691,ENGM,OSL,LEPA,PMI,SAS,SK,A20N,1686815256,en-route
47C0D9,LN-FGI,NO,53.327312,13.314703,11582,23,837,-0.3,7350,3LZ,NSZ3LZ,D85350,LEAL,ALC,ESSA,ARN,NOZ,D8,B38M,1686815255,en-route
47C0FD,LN-FGH,NO,52.145351,4.528094,906,318,357,-1.6,5661,3538,NSZ3538,D83538,EKCH,CPH,EHAM,AMS,NOZ,D8,B38M,1686815256,en-route
47C1F7,LN-FGG,NO,53.942322,14.943368,10972,355,859,0,6507,89C,NSZ89C,D83581,LKPR,PRG,EKCH,CPH,NOZ,D8,B38M,1686815256,en-route
480C46,T-060,BE,52.732235,10.430185,6667,42,788,-13.3,0126,41,MMF41,,EDDK,CGN,EHEH,EIN,OAN,,A332,1686815256,en-route
48418A,PH-BXO,NL,52.307037,4.737795,0,3,201,0,1000,89C,KLM89C,KL1793,EHAM,AMS,EDDM,MUC,KLM,KL,B739,1686815256,en-route
48418B,PH-BXP,NL,52.303452,4.76585,0,171,16,0,0000,11B,KLM11B,KL1127,EHAM,AMS,EKCH,CPH,KLM,KL,B739,1686815253,en-route
4841A8,PH-HZX,NL,54.030483,10.730573,9144,216,863,0,5663,5962,TRA5962,HV5962,EKCH,CPH,EHEH,EIN,TRA,HV,B738,1686815256,en-route
4841C3,PH-CKA,NL,-26.130133,28.237347,0,315,27,0,6316,8141,MPH8141,MP8141,EHAM,AMS,FAOR,JNB,KLM,MP,B744,1686815253,en-route
4841D6,PH-XRC,NL,38.286449,-0.550383,0,281,11,0,2132,10N,TRA10N,HV6625,EHEH,EIN,LEAL,ALC,TRA,HV,B737,1686815237,en-route
4841D8,PH-XRY,NL,39.057652,-3.202332,12496,195,818,0,2135,4U,TRA4U,HV5643,EHRD,RTM,LEAM,LEI,TRA,HV,B737,1686815253,en-route
48436F,PH-BQH,NL,53.276642,-2.127816,11582,97,916,0,6322,644,KLM644,KL644,KJFK,JFK,EHAM,AMS,KLM,KL,B772,1686815257,en-route
4843F2,PH-BQO,NL,42.842056,-25.822151,11277,61,979,0,5472,755,KLM755,KL755,SEGU,GYE,EHAM,AMS,KLM,KL,B772,1686815138,en-route
4843F3,PH-BQP,NL,47.706024,72.673805,10363,273,827,0,3730,898,KLM898,KL898,ZBAA,PEK,EHAM,AMS,KLM,KL,B772,1686815248,en-route
48450F,PH-DEZ,NL,44.544765,11.262862,114,117,225,-3.9,1000,,,,EHRD,RTM,LIPE,BLQ,,,C501,1686815246,en-route
48455D,PH-BGF,NL,55.988983,9.788904,12496,42,824,0,3144,23C,KLM23C,KL1107,EHAM,AMS,ESSA,ARN,KLM,KL,B737,1686815255,en-route
4845E5,PH-BEC,NL,51.54213,4.536017,335,212,205,0,7000,,,,EHLE,LEY,,,,,P28U,1686815254,en-route
484ACB,PH-EZA,NL,52.457993,5.711478,6637,84,759,10.7,1000,27G,KLM27G,KL1903,EHAM,AMS,EDDV,HAJ,KLM,KL,E190,1686815257,en-route
484ACC,PH-EZB,NL,52.909698,3.219376,8625,295,809,6.2,7345,97A,KLM97A,KL1541,EHAM,AMS,EGNM,LBA,KLM,KL,E190,1686815256,en-route
484B2A,PH-HSA,NL,36.725155,-4.588954,419,117,274,-3.9,2110,5M,TRA5M,HV6115,EHAM,AMS,LEMG,AGP,TRA,HV,B738,1686815251,en-route
484B30,PH-EZC,NL,51.489754,0.518265,1226,274,509,-3.9,7334,55R,KLM55R,KL985,EHAM,AMS,EGLC,LCY,KLM,KL,E190,1686815256,en-route
484B6E,PH-HXL,NL,39.732239,21.808279,11277,139,818,0,0155,78U,TRA78U,HV6871,EHAM,AMS,LGIR,HER,TRA,HV,B738,1686815255,en-route
484B8F,PH-BGH,NL,51.058727,6.901398,11330,149,894,5.5,1000,1651,KLM1651,KL1651,EHAM,AMS,LIPZ,VCE,KLM,KL,B737,1686815256,en-route
484BAC,PH-EUA,CA,52.704575,4.362411,396,205,266,0,4304,4A,HNL04A,,EHKD,DHR,,,HMB,,A139,1686815256,en-route
484C50,PH-EZL,NL,51.048904,7.281494,8084,135,831,-5.2,1000,73J,KLM73J,KL1763,EHAM,AMS,EDDF,FRA,KLM,KL,E190,1686815255,en-route
484C51,PH-EZM,NL,52.414261,4.582977,2263,234,559,10.1,7344,987,KLM987,KL987,EHAM,AMS,EGLC,LCY,KLM,KL,E190,1686815256,en-route
484C52,PH-EZN,NL,52.481918,7.888031,10591,273,796,-13.7,1000,68Y,KLM68Y,KL1822,EDDB,BER,EHAM,AMS,KLM,KL,E190,1686815256,en-route
484C54,PH-EZP,NL,47.753284,9.834736,11277,145,892,0.3,1000,59K,KLM59K,KL1639,EHAM,AMS,LIRQ,FLR,KLM,KL,E190,1686815256,en-route
484C5A,PH-HSC,NL,40.918854,-3.00061,11887,215,792,0,2140,20H,TRA20H,HV5021,EHRD,RTM,LEMG,AGP,TRA,HV,B738,1686815256,en-route
484C9B,PH-HXM,NL,50.389618,3.81269,11277,211,850,-0.3,2112,17U,TRA17U,HV6117,EHAM,AMS,LEMG,AGP,TRA,HV,B738,1686815256,en-route
484CB4,PH-BCA,NL,50.27298,8.786388,10668,134,881,0,3145,69F,KLM69F,KL1573,EHAM,AMS,LGAV,ATH,KLM,KL,B738,1686815256,en-route
484CC2,PH-EZR,NL,52.099136,7.384186,10195,296,742,-11.1,1000,78U,KLM78U,KL1352,LKPR,PRG,EHAM,AMS,KLM,KL,E190,1686815255,en-route
484EE4,PH-HSD,NL,45.239273,9.188952,1607,124,477,-7.2,1000,93R,KLM93R,KL1619,EHAM,AMS,LIML,LIN,KLM,KL,B738,1686815255,en-route
484F2E,PH-CDE,TR,43.754837,18.676119,11277,135,809,0,0175,411,CND411,CD411,EHAM,AMS,LGKO,KGS,CAI,CD,B738,1686815252,en-route
484F6C,PH-HSF,NL,37.928856,-10.106944,11887,210,774,0,2120,31H,TRA31H,HV6301,EHRD,RTM,GCLP,LPA,TRA,HV,B738,1686815256,en-route
484F6D,PH-HSG,NL,46.849659,13.791962,10690,340,837,4.6,1000,6040,TRA6040,HV6040,LDRI,RJK,EHEH,EIN,TRA,HV,B738,1686815256,en-route
484F73,PH-AKD,NL,52.314369,4.756433,0,267,7,0,6253,618,KLM618,KL618,KBOS,BOS,EHAM,AMS,KLM,KL,A333,1686815256,en-route
484F7C,PH-EZT,NL,52.301193,4.758139,0,329,11,0,6254,982,KLM982,KL982,EGLC,LCY,EHAM,AMS,KLM,KL,E190,1686815222,en-route
484F7E,PH-EZV,NL,52.313793,4.734154,0,2,53,0,7347,43M,KLM43M,KL1443,EHAM,AMS,EGPD,ABZ,KLM,KL,E190,1686815256,en-route
484FAB,PH-CDF,TR,40.035389,24.112431,11887,141,842,0.3,0167,415,CND415,CD415,EHAM,AMS,LGSM,SMI,CAI,CD,B738,1686815256,en-route
484FDE,PH-BCD,NL,51.385757,-0.596848,2133,267,464,-2,7330,1007,KLM1007,KL1007,EHAM,AMS,EGLL,LHR,KLM,KL,B738,1686815256,en-route
4850D0,PH-HWM,NL,51.43557,0.145569,716,273,412,-5.2,4410,,,,EBAW,ANR,EGLC,LCY,JNL,,CL60,1686815257,en-route
4850F6,PH-BVN,NL,49.103165,2.917715,10363,352,835,0,1000,592,KLM592,KL592,FAOR,JNB,EHAM,AMS,KLM,KL,B77W,1686815256,en-route
4851AF,PH-BHD,NL,51.797604,0.413589,11887,70,924,-0.3,6257,741,KLM741,KL741,SKCG,CTG,EHAM,AMS,KLM,KL,B789,1686815256,en-route
4851B1,PH-BHF,NL,3.423545,104.221375,9182,87,955,9.1,2155,805,KLM805,KL805,WMKK,KUL,RPLL,MNL,KLM,KL,B789,1686815255,en-route
4851F7,PH-BVU,NL,53.666908,-5.073179,9753,274,894,0,2142,713,KLM713,KL713,EHAM,AMS,SMJP,PBM,KLM,KL,B77W,1686815257,en-route
48520A,PH-HXB,NL,46.637615,-1.473541,11277,225,803,0,2127,5953,TRA5953,HV5953,EHAM,AMS,LPPT,LIS,TRA,HV,B738,1686815256,en-route
48520D,PH-HXE,NL,38.590454,13.415222,9486,150,766,-4.9,0170,215N,TRA215N,HV5215,EHAM,AMS,LICC,CTA,TRA,HV,B738,1686815256,en-route
4852F4,PH-EXG,NL,48.72171,9.378566,1943,57,381,7.8,4133,20D,KLM20D,KL1868,EDDS,STR,EHAM,AMS,KLM,KL,E75L,1686815256,en-route
4853D4,PH-HXK,NL,39.638161,24.391174,11887,143,825,0,3130,5R,TRA5R,HV5915,EHEH,EIN,LGKO,KGS,TRA,HV,B738,1686815253,en-route
4853F4,PH-EXJ,NL,52.560791,4.49707,3086,300,625,2.6,7343,1533,KLM1533,KL1533,EHAM,AMS,EGNV,MME,KLM,KL,E75L,1686815255,en-route
4854C7,PH-HBJ,NL,41.73381,-4.452147,11277,221,783,0,2141,27R,TRA27R,HV5203,EHRD,RTM,LPFR,FAO,TRA,HV,B738,1686815256,en-route
4854CA,PH-HBK,NL,42.146069,1.561336,9845,353,746,7.2,1064,3A,TRA3A,HV5132,LEBL,BCN,EHAM,AMS,TRA,HV,B738,1686815256,en-route
4854CB,PH-HBL,NL,47.207886,10.836639,10972,336,794,0.3,1000,14J,TRA14J,HV5466,LIPX,VRN,EHAM,AMS,TRA,HV,B738,1686815256,en-route
4854CD,PH-HBM,NL,46.253281,19.638611,11277,144,818,0,0156,5043,TRA5043,HV5043,EHAM,AMS,LGKO,KGS,TRA,HV,B738,1686815254,en-route
4855D0,PH-EXN,NL,51.192123,-1.238634,2514,229,479,-2,7335,915,KLM915,KL915,EHAM,AMS,EGHI,SOU,KLM,KL,E75L,1686815257,en-route
4855D1,PH-EXO,NL,51.382874,-2.713326,129,267,238,-0.7,7332,1049,KLM1049,KL1049,EHAM,AMS,EGGD,BRS,KLM,KL,E75L,1686815252,en-route
48597D,PH-HXN,NL,43.522568,1.325769,12192,353,716,0,5342,5628,TRA5628,HV5628,LEPA,PMI,EHAM,AMS,TRA,HV,B738,1686815256,en-route
48597E,PH-HXO,NL,42.246002,23.525412,11887,147,803,0,2656,43G,TRA43G,HV5395,EHEH,EIN,LGRP,RHO,TRA,HV,B738,1686815256,en-route
485A32,PH-BCG,NL,51.885868,2.890472,8572,253,844,10.1,2146,1711,KLM1711,KL1711,EHAM,AMS,LPPR,OPO,KLM,KL,B738,1686815257,en-route
485A34,PH-BCK,NL,44.686096,2.753214,11887,178,933,0,2136,97C,KLM97C,KL1665,EHAM,AMS,LEBL,BCN,KLM,KL,B738,1686815255,en-route
485A83,PH-TFP,DE,43.28455,-7.228023,11277,216,794,0,2121,6LJ,TFL6LJ,OR1741,EHAM,AMS,LPMA,FNC,TUI,OR,B38M,1686815256,en-route
485A84,PH-TFR,DE,37.261528,26.894114,4213,342,548,12,6474,32V,TFL32V,OR1182,LGKO,KGS,EHAM,AMS,TUI,OR,B38M,1686815254,en-route
485D0E,PH-BAE,NL,51.754078,4.389877,701,272,125,2.3,7000,,,,,QHS,,,,,A210,1686815256,en-route
48605B,PH-LLN,NL,51.651848,5.691681,0,43,53,-2,6223,,,,,,,,,,EC35,1686815247,en-route
48619B,PH-FMO,NL,52.240456,6.020429,91,359,137,-2.3,7000,,,,,QHT,,,,,C172,1686815256,en-route
4863DB,PH-NXC,NL,51.983349,7.129028,10172,92,844,3.9,1000,1993,KLM1993,KL1993,EHAM,AMS,EPKK,KRK,KLM,KL,E295,1686815256,en-route
48661D,PH-GKO,NL,52.977192,6.18546,2385,11,285,-2.3,7050,,,,EHRD,RTM,EHGG,GRQ,,,S22T,1686815256,en-route
4891AC,SP-ENM,PL,47.013943,12.645264,10668,230,814,0,7753,19WA,ENT19WA,,EPKT,KTW,GCTS,TFS,ENT,E4*,B738,1686815256,en-route
4891AE,SP-ENO,PL,40.112804,24.5693,11582,336,863,0,7326,4442,ENT4442,E44442,HEGN,HRG,EPKT,KTW,ENT,E4,B738,1686815255,en-route
4891B0,SP-ENR,PL,53.408752,22.219299,12496,28,853,0,2217,52BG,ENT52BG,,EPKT,KTW,EFHK,HEL,ENT,E4*,B738,1686815255,en-route
4891B3,SP-ENU,PL,39.029297,19.674843,11277,126,837,0,6740,92BH,ENT92BH,,,BSL,LGIR,HER,ENT,E4*,B738,1686815248,en-route
4891B6,SP-ENX,PL,38.216034,25.499151,10972,338,863,0,6443,5864,ENT5864,E45864,HEMA,RMF,EPKT,KTW,ENT,E4,B738,1686815255,en-route
4892C0,SP-EXA,PL,30.989227,29.202791,11887,171,827,0,1647,4663,ENT4663,E44663,EPWA,WAW,HEGN,HRG,ENT,E4,B38M,1686815247,en-route
4892C1,SP-EXB,PL,47.17424,13.043999,10972,235,809,0.3,7223,55JN,ENT55JN,E47201,EPWA,WAW,GCTS,TFS,ENT,E4,B38M,1686815255,en-route
4892C2,SP-EXC,PL,47.982601,14.780344,10972,236,796,0,7226,19PZ,ENT19PZ,,EPWA,WAW,GCFV,FUE,ENT,E4*,B38M,1686815255,en-route
4892C5,SP-EXF,PL,49.235458,16.827463,10972,233,794,0,7230,71WP,ENT71WP,,EPWA,WAW,GCTS,TFS,ENT,E4*,B38M,1686815256,en-route
48AD00,SP-LIA,PL,48.914703,21.670252,11277,155,811,0,5545,7351,LOT7351,LO7351,EPWA,WAW,LUKK,KIV,LOT,LO,E75S,1686815254,en-route
48AD0C,SP-LIM,PL,47.459633,19.202974,548,313,303,9.4,1000,5LP,LOT5LP,LO534,LHBP,BUD,EPWA,WAW,LOT,LO,E75S,1686815252,en-route
48AD19,SP-LIQ,PL,49.644333,11.115566,6553,236,709,-12.7,7431,3HP,LOT3HP,LO371,EPWA,WAW,EDDS,STR,LOT,LO,E75S,1686815257,en-route
48AE00,SP-LRA,PL,64.951218,-19.384003,12489,99,907,0,3264,2PG,LOT2PG,LO22,KLAX,LAX,EPWA,WAW,LOT,LO,B788,1686815133,en-route
48AE02,SP-LRC,PL,38.211365,46.440903,11574,251,794,-0.3,5020,72,LOT72,LO72,VIDP,DEL,EPWA,WAW,LOT,LO,B788,1686814683,en-route
48AE03,SP-LRD,PL,37.470016,127.360291,12489,57,909,0,4501,79,LOT79,LO79,EPWA,WAW,RJAA,NRT,LOT,LO,B788,1686815255,en-route
48AE22,SP-LSC,PL,62.00766,-18.700397,11879,86,898,0,2217,2LY,LOT2LY,LO27,KJFK,JFK,EPWA,WAW,LOT,LO,B789,1686814368,en-route
48AE23,SP-LSD,PL,54.86116,15.781195,11277,130,888,-0.3,6503,2MZ,LOT2MZ,LO12,KEWR,EWR,EPWA,WAW,LOT,LO,B789,1686815256,en-route
48AE80,SP-LWA,PL,45.369415,16.260681,10972,208,714,0,2252,6549,LOT6549,LO6549,EPWA,WAW,DTNH,NBE,LOT,LO,B738,1686815256,en-route
48AF01,SP-LVB,PL,51.662136,0.365753,3291,264,488,-5.5,1107,2HR,LOT2HR,LO281,EPWA,WAW,EGLL,LHR,LOT,LO,B38M,1686815256,en-route
48AF03,SP-LVD,PL,41.443363,24.49785,11887,159,818,0,2011,6217,LOT6217,LO6217,EPWA,WAW,LTFE,BJV,LOT,LO,B38M,1686815257,en-route
48AF06,SP-LVG,PL,47.269699,13.244159,11582,236,813,0,7750,6337,LOT6337,LO6337,EPWA,WAW,LEMH,MAH,LOT,LO,B38M,1686815255,en-route
48AF08,SP-LVI,PL,41.1269,24.472982,11277,148,811,0,2077,6121,LOT6121,LO6121,EPWA,WAW,LTFE,BJV,LOT,LO,B38M,1686815256,en-route
48AF09,SP-LVK,PL,36.143646,30.738945,11277,146,907,0,5437,6369,LOT6369,LO6369,EPWA,WAW,LCPH,PFO,LOT,LO,B38M,1686815252,en-route
48B9C9,SP-OOK,PL,43.180321,5.286909,8046,19,811,-12.4,1046,51P,SAH51P,,LEPA,PMI,LFMN,NCE,SAH,,BE40,1686815256,en-route
48C121,SP-RKB,IE,50.623993,14.989761,11277,30,833,0,1000,25KL,RYR25KL,FR3280,LIME,BGY,EPGD,GDN,RYR,FR,B738,1686815257,en-route
48C122,SP-RKC,IE,41.029282,22.729464,11582,330,848,0.3,5525,5DN,RYR5DN,FR4936,LGAV,ATH,EPWR,WRO,RYR,FR,B738,1686815255,en-route
48C124,SP-RKE,IE,45.104187,15.257263,10972,7,875,0,1215,741U,RYR741U,FR7155,LICT,TPS,LZIB,BTS,RYR,FR,B738,1686815256,en-route
48C126,SP-RKG,IE,52.945175,16.987915,11277,66,816,0,7706,4HM,RYR4HM,FR1856,EDFH,HHN,EYVI,VNO,RYR,FR,B738,1686815255,en-route
48C127,SP-RKH,IE,40.043884,3.418213,3345,177,572,-10.1,1745,1ZP,RYR1ZP,FR7885,EYKA,KUN,LEPA,PMI,RYR,FR,B738,1686815254,en-route
48C128,SP-RKI,IE,56.351204,5.946522,11277,98,800,0,2211,3WD,RYR3WD,FR6124,EGPH,EDI,EPGD,GDN,RYR,FR,B738,1686815256,en-route
48C129,SP-RKK,IE,51.519875,9.096527,11582,237,831,0,1000,74SJ,RYR74SJ,FR8943,EPGD,GDN,LFOB,BVA,RYR,FR,B738,1686815255,en-route
48C12C,SP-RKM,IE,40.346031,22.968229,11277,156,805,0,7123,9BK,RYR9BK,FR699,LOWW,VIE,LGAV,ATH,RYR,FR,B738,1686815255,en-route
48C12E,SP-RKO,IE,52.015747,3.338667,11277,101,846,0,0537,24KA,RYR24KA,FR220,EDDL,DUS,LHBP,BUD,RYR,FR,B738,1686815256,en-route
48C130,SP-RKR,IE,34.932522,31.901493,11277,141,911,0,5546,1894,RYR1894,FR1894,EPMO,WMI,OJAI,AMM,RYR,FR,B738,1686815256,en-route
48C131,SP-RKS,IE,49.94101,9.801586,11887,96,851,0,1000,2022,RYR2022,FR2022,LFOB,BVA,LOWW,VIE,RYR,FR,B738,1686815256,en-route
48C136,SP-RKX,IE,45.549038,21.138588,10767,339,816,-4.9,2666,7V,RYR7V,FR1242,LGAV,ATH,LHBP,BUD,RYR,FR,B738,1686815253,en-route
48C139,SP-RKQ,IE,42.52356,19.887617,11582,2,872,0,2036,3036,RYS3036,RR3036,LGKF,EFL,EPWA,WAW,RYR,RR,B738,1686815255,en-route
48C220,SP-RSA,IE,46.853432,12.777924,11277,53,842,0,0417,8CW,RYR8CW,FR888,LIME,BGY,EPKK,KRK,RYR,FR,B738,1686815256,en-route
